学部,学院,学历,毕业年度,去向类别,单位名称,人数
理学部,数学与统计学院,本科,2021,升学,中央财经大学,2
理学部,数学与统计学院,本科,2021,升学,中山大学,2
理学部,数学与统计学院,本科,2021,升学,北京师范大学,1
理学部,数学与统计学院,本科,2021,升学,北京应用物理与计算数学研究所,1
理学部,数学与统计学院,本科,2021,升学,北京计算科学研究中心,1
理学部,数学与统计学院,本科,2021,升学,华中师范大学,1
理学部,数学与统计学院,本科,2021,升学,华中科技大学,1
理学部,数学与统计学院,本科,2021,升学,南开大学,1
理学部,数学与统计学院,本科,2021,升学,厦门大学,5
理学部,数学与统计学院,本科,2021,升学,同济大学,1
理学部,数学与统计学院,本科,2021,升学,四川大学,3
理学部,数学与统计学院,本科,2021,升学,复旦大学,2
理学部,数学与统计学院,本科,2021,升学,山东大学,3
理学部,数学与统计学院,本科,2021,升学,山西大学,1
理学部,数学与统计学院,本科,2021,升学,浙江工商大学,1
理学部,数学与统计学院,本科,2021,升学,深圳大学,1
理学部,数学与统计学院,本科,2021,升学,西南财经大学,1
理学部,数学与统计学院,本科,2021,升学,西安交通大学,4
理学部,数学与统计学院,本科,2021,升学,重庆大学,25
理学部,数学与统计学院,本科,2021,就业,中国平安财产保险股份有限公司重庆分公司,2
理学部,数学与统计学院,本科,2021,就业,中国重汽集团重庆燃油喷射系统有限公司,2
理学部,数学与统计学院,本科,2021,就业,其他,17
理学部,数学与统计学院,本科,2021,志愿服务西部计划,共青团阿克苏市委员会,1
理学部,数学与统计学院,本科,2021,选调生,中共德阳市委组织部,1
理学部,数学与统计学院,本科,2021,选调生,中共成都市委组织部,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,丹麦技术大学,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,北海道大学,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,密歇根大学,2
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,曼彻斯特大学,2
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,格拉斯哥大学,4
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,西澳大学,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,阿德莱德大学,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,香港城市大学,1
理学部,数学与统计学院,本科,2022,出国(境)留学或工作,香港大学,1
理学部,数学与统计学院,本科,2022,升学,上海交通大学,1
理学部,数学与统计学院,本科,2022,升学,上海师范大学,1
理学部,数学与统计学院,本科,2022,升学,上海理工大学,1
理学部,数学与统计学院,本科,2022,升学,上海财经大学,1
理学部,数学与统计学院,本科,2022,升学,东南大学,1
理学部,数学与统计学院,本科,2022,升学,中央财经大学,1
理学部,数学与统计学院,本科,2022,升学,北京大学,1
理学部,数学与统计学院,本科,2022,升学,北京师范大学,2
理学部,数学与统计学院,本科,2022,升学,北京理工大学,1
理学部,数学与统计学院,本科,2022,升学,北京航空航天大学,1
理学部,数学与统计学院,本科,2022,升学,华东师范大学,1
理学部,数学与统计学院,本科,2022,升学,华中科技大学,3
理学部,数学与统计学院,本科,2022,升学,南开大学,1
理学部,数学与统计学院,本科,2022,升学,厦门大学,2
理学部,数学与统计学院,本科,2022,升学,同济大学,1
理学部,数学与统计学院,本科,2022,升学,四川大学,2
理学部,数学与统计学院,本科,2022,升学,复旦大学,2
理学部,数学与统计学院,本科,2022,升学,对外经济贸易大学,1
理学部,数学与统计学院,本科,2022,升学,山东大学,1
理学部,数学与统计学院,本科,2022,升学,山西财经大学,1
理学部,数学与统计学院,本科,2022,升学,新疆大学,1
理学部,数学与统计学院,本科,2022,升学,武汉大学,4
理学部,数学与统计学院,本科,2022,升学,浙江大学,1
理学部,数学与统计学院,本科,2022,升学,清华大学,1
理学部,数学与统计学院,本科,2022,升学,西南财经大学,3
理学部,数学与统计学院,本科,2022,升学,西安交通大学,1
理学部,数学与统计学院,本科,2022,就业,其他,20
理学部,数学与统计学院,本科,2022,就业,重庆大学,32
理学部,数学与统计学院,本科,2022,志愿服务西部计划,共青团重庆市大足区委,1
理学部,数学与统计学院,本科,2022,选调生,中共彭水苗族土家族自治县委组织部,1
理学部,数学与统计学院,本科,2022,选调生,中共黔东南州委组织部,1
理学部,数学与统计学院,本科,2022,选调生,中国共产党毕节市委员会组织部,1
理学部,数学与统计学院,本科,2022,选调生,乌鲁木齐市人力资源和社会保障局,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,伦敦艺术大学,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,南安普顿大学,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,悉尼大学,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,新加坡国立大学,7
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,新南威尔士大学,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,田纳西大学,1
理学部,数学与统计学院,本科,2023,出国(境)留学或工作,香港城市大学,2
理学部,数学与统计学院,本科,2023,升学,上海交通大学,1
理学部,数学与统计学院,本科,2023,升学,东南大学,1
理学部,数学与统计学院,本科,2023,升学,中南大学,1
理学部,数学与统计学院,本科,2023,升学,中国人民大学,1
理学部,数学与统计学院,本科,2023,升学,中国科学技术大学,3
理学部,数学与统计学院,本科,2023,升学,中山大学,1
理学部,数学与统计学院,本科,2023,升学,北京师范大学,2
理学部,数学与统计学院,本科,2023,升学,北京理工大学,3
理学部,数学与统计学院,本科,2023,升学,华中科技大学,2
理学部,数学与统计学院,本科,2023,升学,华南理工大学,1
理学部,数学与统计学院,本科,2023,升学,南开大学,1
理学部,数学与统计学院,本科,2023,升学,同济大学,1
理学部,数学与统计学院,本科,2023,升学,哈尔滨工业大学,1
理学部,数学与统计学院,本科,2023,升学,商务部国际贸易经济合作研究院,1
理学部,数学与统计学院,本科,2023,升学,四川大学,1
理学部,数学与统计学院,本科,2023,升学,国防科学技术大学,1
理学部,数学与统计学院,本科,2023,升学,复旦大学,1
理学部,数学与统计学院,本科,2023,升学,大连理工大学,1
理学部,数学与统计学院,本科,2023,升学,对外经济贸易大学,1
理学部,数学与统计学院,本科,2023,升学,武汉大学,5
理学部,数学与统计学院,本科,2023,升学,浙江大学,1
理学部,数学与统计学院,本科,2023,升学,湖南大学,1
理学部,数学与统计学院,本科,2023,升学,电子科技大学,1
理学部,数学与统计学院,本科,2023,升学,西南交通大学,1
理学部,数学与统计学院,本科,2023,升学,西南财经大学,1
理学部,数学与统计学院,本科,2023,升学,西安交通大学,3
理学部,数学与统计学院,本科,2023,升学,重庆医科大学,1
理学部,数学与统计学院,本科,2023,升学,重庆大学,25
理学部,数学与统计学院,本科,2023,升学,陕西师范大学,1
理学部,数学与统计学院,本科,2023,升学,首都师范大学,1
理学部,数学与统计学院,本科,2023,就业,其他,26
理学部,数学与统计学院,本科,2023,就业,合肥我们方田教育科技有限公司,2
理学部,数学与统计学院,本科,2023,就业,泉州聚龙外国语学校,2
理学部,数学与统计学院,本科,2023,选调生,中共临高县委组织部,1
理学部,数学与统计学院,本科,2023,选调生,中共贵州省委组织部,1
理学部,数学与统计学院,本科,2023,选调生,中共重庆市巴南区委组织部,1
理学部,数学与统计学院,本科,2023,选调生,柳州市发展和改革委员会,1
理学部,数学与统计学院,硕士,2021,出国(境)留学或工作,香港中文大学(深圳),1
理学部,数学与统计学院,硕士,2021,就业,其他,61
理学部,数学与统计学院,硕士,2021,就业,胡桃街(上海)信息技术有限公司,2
理学部,数学与统计学院,硕士,2021,就业,许继集团有限公司,2
理学部,数学与统计学院,硕士,2021,就业,重庆市江津区教育评估监测中心,3
理学部,数学与统计学院,硕士,2021,选调生,中共眉山市委组织部,1
理学部,数学与统计学院,硕士,2021,选调生,中共重庆市委组织部,5
理学部,数学与统计学院,硕士,2021,选调生,中国共产党内江市委员会组织部,1
理学部,数学与统计学院,硕士,2021,选调生,朔州市中级人民法院,1
理学部,数学与统计学院,硕士,2022,出国(境)留学或工作,夏威夷大学,1
理学部,数学与统计学院,硕士,2022,升学,华中科技大学,1
理学部,数学与统计学院,硕士,2022,升学,重庆大学,1
理学部,数学与统计学院,硕士,2022,就业,中国电信股份有限公司重庆分公司,2
理学部,数学与统计学院,硕士,2022,就业,其他,65
理学部,数学与统计学院,硕士,2022,就业,北京大学重庆大数据研究院,2
理学部,数学与统计学院,硕士,2022,就业,重庆富民银行股份有限公司,2
理学部,数学与统计学院,硕士,2022,就业,重庆长安汽车软件科技有限公司,2
理学部,数学与统计学院,硕士,2022,就业,重庆高新技术产业开发区管理委员会,2
理学部,数学与统计学院,硕士,2022,选调生,中共东莞市委组织部,1
理学部,数学与统计学院,硕士,2022,选调生,中共德阳市委组织部,1
理学部,数学与统计学院,硕士,2022,选调生,中共成都市委组织部,2
理学部,数学与统计学院,硕士,2022,选调生,中共绵阳市委组织部,1
理学部,数学与统计学院,硕士,2022,选调生,中共赵县县委组织部,1
理学部,数学与统计学院,硕士,2022,选调生,中共铜仁市委组织部,1
理学部,数学与统计学院,硕士,2022,选调生,中共黑龙江省委组织部,1
理学部,数学与统计学院,硕士,2022,选调生,中国共产党内江市委员会组织部(待分配),1
理学部,数学与统计学院,硕士,2022,选调生,中国共产党重庆市委员会组织部,2
理学部,数学与统计学院,硕士,2022,选调生,吕梁市大数据应用局,1
理学部,数学与统计学院,硕士,2022,选调生,太原市审计局,1
理学部,数学与统计学院,硕士,2022,选调生,石家庄市正定县委组织部,1
理学部,数学与统计学院,硕士,2023,升学,北京航空航天大学,1
理学部,数学与统计学院,硕士,2023,升学,厦门大学,1
理学部,数学与统计学院,硕士,2023,升学,重庆大学,4
理学部,数学与统计学院,硕士,2023,就业,其他,75
理学部,数学与统计学院,硕士,2023,就业,成都飞机工业(集团)有限责任公司,2
理学部,数学与统计学院,硕士,2023,就业,比亚迪股份有限公司,13
理学部,数学与统计学院,硕士,2023,就业,重庆长安新能源汽车科技有限公司,2
理学部,数学与统计学院,硕士,2023,就业,重庆长安汽车股份有限公司,6
理学部,数学与统计学院,硕士,2023,就业,重庆长安汽车软件科技有限公司,4
理学部,数学与统计学院,硕士,2023,选调生,中共安徽省委组织部,1
